timestamp,device_id,building,floor,room,sensor_type,event_type,value,status,battery_level
2026-04-10T09:36:00Z,D0483,Arts,3,R310,motion,presence,1,OK,72
2026-04-10T09:14:54Z,D0190,Engineering,2,R227,door,close,0,OK,58
2026-04-10T09:31:14Z,D0270,Science,2,R210,motion,reading,0,OK,25
2026-04-10T08:32:18Z,D0155,Engineering,1,R113,motion,presence,1,OK,42
2026-04-10T08:54:00Z,D0307,Science,1,R103,air_quality,reading,1045.6,WARNING,54
2026-04-10T09:48:20Z,D0429,Business,1,R115,air_quality,reading,836.8,OK,83
2026-04-10T09:37:48Z,D0242,Science,3,R320,humidity,reading,52.6,WARNING,89
2026-04-10T09:43:33Z,D0225,Science,1,R120,temperature,reading,19.5,OK,17
2026-04-10T09:32:56Z,D0308,Science,1,R125,air_quality,reading,1176.3,OK,53
2026-04-10T08:49:21Z,D0315,Science,2,R211,air_quality,reading,1190.0,WARNING,71
2026-04-10T08:49:30Z,D0446,Arts,1,R101,temperature,reading,22.0,OK,75
2026-04-10T08:27:35Z,D0307,Science,1,R103,air_quality,reading,819.2,OK,47
2026-04-10T09:00:52Z,D0010,Library,2,R223,temperature,reading,25.8,OK,79
2026-04-10T09:28:48Z,D0536,Arts,2,R212,air_quality,reading,831.6,OK,36
2026-04-10T08:33:24Z,D0597,SportsCentre,2,R217,energy,reading,9.47,OK,65
2026-04-10T09:51:40Z,D0101,Library,2,R219,air_quality,reading,675.6,OK,27
2026-04-10T09:40:48Z,D0498,Arts,1,R124,energy,reading,1.9,OK,84
2026-04-10T09:24:15Z,D0624,SportsCentre,2,R218,door,close,0,OK,60
2026-04-10T09:41:24Z,D0051,Library,2,R205,motion,reading,1,OK,68
2026-04-10T09:07:48Z,D0010,Library,2,R223,temperature,calibration,26.6,OK,75
2026-04-10T08:56:40Z,D0102,Library,1,R114,air_quality,calibration,726.6,ERROR,85
2026-04-10T09:30:56Z,D0276,Science,4,R411,energy,reading,5.41,OK,49
2026-04-10T09:31:12Z,D0223,Science,1,R125,temperature,reading,28.3,OK,16
2026-04-10T08:45:44Z,D0528,Arts,3,R315,air_quality,calibration,692.9,OK,64
2026-04-10T09:48:56Z,D0302,Science,3,R323,door,open,0,ERROR,77
2026-04-10T08:23:00Z,D0256,Science,4,R426,motion,reading,0,WARNING,26
2026-04-10T09:20:44Z,D0281,Science,3,R303,energy,reading,7.7,OK,61
2026-04-10T08:17:21Z,D0127,Engineering,5,R523,humidity,calibration,38.0,OK,74
2026-04-10T09:44:24Z,D0104,Library,2,R222,air_quality,reading,489.0,OK,66
2026-04-10T09:03:59Z,D0108,Library,1,R115,air_quality,reading,592.3,OK,40
2026-04-10T08:23:20Z,D0396,Business,3,R309,energy,reading,10.31,OK,36
2026-04-10T08:58:30Z,D0315,Science,2,R211,air_quality,calibration,698.1,OK,79
2026-04-10T08:17:36Z,D0021,Library,3,R303,humidity,reading,57.1,OK,53
2026-04-10T08:58:50Z,D0009,Library,3,R326,temperature,reading,26.9,OK,21
2026-04-10T09:34:24Z,D0282,Science,1,R118,energy,reading,3.17,OK,76
2026-04-10T09:11:00Z,D0478,Arts,1,R118,motion,presence,1,OK,34
2026-04-10T08:35:36Z,D0599,SportsCentre,2,R208,energy,usage,11.6,OK,20
2026-04-10T09:23:18Z,D0002,Library,2,R208,temperature,reading,33.1,OK,42
2026-04-10T09:17:34Z,D0066,Library,2,R203,energy,reading,3.28,OK,64
2026-04-10T09:11:48Z,D0306,Science,3,R320,door,open,0,OK,52
2026-04-10T09:30:00Z,D0312,Science,4,R403,air_quality,reading,963.1,OK,87
2026-04-10T09:48:18Z,D0309,Science,1,R125,air_quality,reading,693.9,OK,43
2026-04-10T08:24:08Z,D0302,Science,3,R323,door,access,0,OK,77
2026-04-10T09:00:30Z,D0352,Business,3,R316,humidity,calibration,70.8,OK,75
2026-04-10T09:24:56Z,D0310,Science,4,R417,air_quality,reading,1064.5,OK,81
2026-04-10T10:01:40Z,D0110,Engineering,5,R509,temperature,calibration,19.6,ERROR,35
2026-04-10T10:02:00Z,D0315,Science,2,R211,air_quality,calibration,1114.7,OK,81
2026-04-10T08:30:35Z,D0308,Science,1,R125,air_quality,calibration,1090.7,OK,54
2026-04-10T09:19:44Z,D0431,Business,1,R122,air_quality,reading,744.2,OK,69
2026-04-10T09:50:42Z,D0121,Engineering,2,R222,temperature,reading,23.9,OK,50
2026-04-10T09:57:10Z,D0200,Engineering,2,R227,air_quality,reading,800.4,OK,71
2026-04-10T08:24:44Z,D0424,Business,2,R212,air_quality,reading,1193.5,OK,99
2026-04-10T09:39:12Z,D0351,Business,2,R202,humidity,calibration,36.4,OK,66
2026-04-10T08:49:44Z,D0106,Library,2,R222,air_quality,reading,886.4,ERROR,67
2026-04-10T08:24:56Z,D0302,Science,3,R323,door,open,0,OK,68
2026-04-10T08:50:00Z,D0591,SportsCentre,1,R110,motion,reading,0,OK,34
2026-04-10T09:40:16Z,D0630,SportsCentre,1,R111,door,close,1,OK,66
2026-04-10T08:18:51Z,D0393,Business,2,R225,energy,usage,4.6,OK,46
2026-04-10T09:21:54Z,D0015,Library,3,R326,temperature,reading,18.2,OK,34
2026-04-10T09:03:10Z,D0005,Library,1,R101,temperature,reading,33.1,OK,31
2026-04-10T09:16:00Z,D0516,Arts,2,R211,door,open,1,WARNING,34
2026-04-10T09:16:12Z,D0229,Science,3,R306,temperature,reading,23.4,OK,12
2026-04-10T08:44:34Z,D0311,Science,3,R306,air_quality,reading,655.4,OK,77
2026-04-10T08:51:04Z,D0193,Engineering,3,R308,door,open,0,OK,63
2026-04-10T08:44:48Z,D0307,Science,1,R103,air_quality,calibration,778.9,OK,49
2026-04-10T09:29:50Z,D0127,Engineering,5,R523,humidity,reading,46.9,OK,82
2026-04-10T09:10:46Z,D0308,Science,1,R125,air_quality,reading,854.8,OK,63
2026-04-10T08:38:42Z,D0050,Library,1,R128,motion,reading,0,OK,65
2026-04-10T09:49:56Z,D0427,Business,2,R220,air_quality,reading,753.2,OK,75
2026-04-10T08:58:21Z,D0157,Engineering,1,R117,motion,reading,1,OK,96
2026-04-10T08:39:00Z,D0431,Business,1,R122,air_quality,calibration,864.8,OK,74
2026-04-10T09:44:16Z,D0141,Engineering,3,R306,humidity,reading,42.7,OK,43
2026-04-10T08:39:12Z,D0306,Science,3,R320,door,open,1,OK,56
2026-04-10T10:04:27Z,D0004,Library,1,R119,temperature,calibration,32.7,OK,74
2026-04-10T08:59:06Z,D0509,Arts,2,R204,door,close,0,OK,64
2026-04-10T08:19:45Z,D0003,Library,1,R122,temperature,reading,26.4,WARNING,96
2026-04-10T08:33:00Z,D0153,Engineering,3,R324,motion,presence,0,OK,69
2026-04-10T09:12:47Z,D0229,Science,3,R306,temperature,reading,21.3,WARNING,15
2026-04-10T08:39:48Z,D0052,Library,2,R218,motion,reading,1,OK,97
2026-04-10T09:26:27Z,D0369,Business,2,R206,motion,reading,0,OK,61
2026-04-10T08:46:40Z,D0010,Library,2,R223,temperature,reading,34.9,OK,81
2026-04-10T09:13:31Z,D0637,SportsCentre,2,R229,air_quality,reading,505.4,WARNING,77
2026-04-10T09:40:30Z,D0411,Business,2,R201,door,close,1,OK,57
2026-04-10T09:47:28Z,D0307,Science,1,R103,air_quality,reading,446.1,OK,56
2026-04-10T08:26:56Z,D0305,Science,1,R129,door,close,1,OK,85
2026-04-10T09:54:45Z,D0309,Science,1,R125,air_quality,reading,869.7,OK,41
2026-04-10T08:47:22Z,D0106,Library,2,R222,air_quality,reading,1104.5,OK,62
2026-04-10T08:27:08Z,D0452,Arts,3,R319,humidity,reading,30.6,OK,31
2026-04-10T10:09:12Z,D0102,Library,1,R114,air_quality,calibration,830.3,OK,95
2026-04-10T09:28:37Z,D0308,Science,1,R125,air_quality,calibration,875.5,OK,59
2026-04-10T09:08:20Z,D0444,Arts,2,R226,temperature,calibration,19.9,OK,46
2026-04-10T10:17:00Z,D0009,Library,3,R326,temperature,reading,35.1,WARNING,26
2026-04-10T08:54:56Z,D0508,Arts,3,R304,door,close,0,OK,62
2026-04-10T09:15:43Z,D0339,Business,3,R329,temperature,calibration,23.0,OK,34
2026-04-10T08:34:30Z,D0241,Science,2,R214,humidity,calibration,34.0,OK,46
2026-04-10T09:57:35Z,D0511,Arts,3,R322,door,close,0,WARNING,61
2026-04-10T09:44:00Z,D0106,Library,2,R222,air_quality,error,,ERROR,61
2026-04-10T09:23:24Z,D0619,SportsCentre,1,R121,door,access,1,OK,74
2026-04-10T09:30:34Z,D0231,Science,1,R130,temperature,reading,28.6,OK,10
2026-04-10T10:19:40Z,D0340,Business,1,R109,temperature,calibration,27.0,OK,82
2026-04-10T09:59:00Z,D0373,Business,1,R117,motion,presence,0,WARNING,70
2026-04-10T09:31:13Z,D0003,Library,1,R122,temperature,reading,34.6,OK,91
2026-04-10T08:28:08Z,D0109,Engineering,1,R118,temperature,calibration,19.3,OK,46
2026-04-10T09:03:27Z,D0626,SportsCentre,2,R221,door,close,0,OK,43
2026-04-10T09:03:36Z,D0469,Arts,2,R215,motion,reading,0,OK,57
2026-04-10T08:42:30Z,D0221,Science,4,R401,temperature,calibration,26.2,OK,17
2026-04-10T08:49:42Z,D0517,Arts,1,R116,door,access,0,ERROR,79
2026-04-10T10:08:06Z,D0444,Arts,2,R226,temperature,reading,26.6,OK,47
2026-04-10T08:49:56Z,D0178,Engineering,4,R416,energy,usage,7.35,OK,69
2026-04-10T10:15:51Z,D0330,Business,2,R203,temperature,reading,21.4,OK,51
2026-04-10T09:26:00Z,D0352,Business,3,R316,humidity,reading,48.6,OK,72
2026-04-10T10:16:29Z,D0309,Science,1,R125,air_quality,calibration,1081.6,OK,43
2026-04-10T10:24:00Z,D0306,Science,3,R320,door,open,1,OK,59
2026-04-10T09:41:02Z,D0311,Science,3,R306,air_quality,calibration,902.6,OK,82
2026-04-10T10:17:26Z,D0183,Engineering,1,R115,door,close,0,OK,42
2026-04-10T09:41:30Z,D0312,Science,4,R403,air_quality,calibration,1151.3,OK,85
2026-04-10T09:56:16Z,D0305,Science,1,R129,door,access,1,OK,82
2026-04-10T09:56:32Z,D0101,Library,2,R219,air_quality,reading,371.5,ERROR,34
2026-04-10T08:29:12Z,D0309,Science,1,R125,air_quality,reading,1186.0,OK,42
2026-04-10T09:20:29Z,D0307,Science,1,R103,air_quality,calibration,1016.7,OK,48
2026-04-10T10:26:40Z,D0209,Engineering,4,R411,air_quality,reading,437.1,OK,68
2026-04-10T10:27:00Z,D0101,Library,2,R219,air_quality,calibration,827.1,ERROR,35
2026-04-10T09:28:24Z,D0306,Science,3,R320,door,close,1,OK,60
2026-04-10T09:35:59Z,D0427,Business,2,R220,air_quality,calibration,563.6,WARNING,77
2026-04-10T10:05:48Z,D0636,SportsCentre,2,R229,air_quality,calibration,948.9,OK,81
2026-04-10T09:43:50Z,D0301,Science,4,R404,door,access,0,OK,88
2026-04-10T09:06:54Z,D0312,Science,4,R403,air_quality,calibration,413.3,OK,81
2026-04-10T10:21:33Z,D0178,Engineering,4,R416,energy,reading,3.49,OK,69
2026-04-10T08:52:16Z,D0271,Science,2,R209,energy,reading,0.27,OK,24
2026-04-10T08:52:23Z,D0478,Arts,1,R118,motion,reading,0,OK,24
2026-04-10T09:30:00Z,D0310,Science,4,R417,air_quality,calibration,654.4,OK,80
2026-04-10T09:37:43Z,D0305,Science,1,R129,door,open,0,OK,80
2026-04-10T10:23:08Z,D0308,Science,1,R125,air_quality,calibration,692.9,OK,53
2026-04-10T09:15:30Z,D0358,Business,1,R124,humidity,reading,46.2,OK,38
2026-04-10T10:23:46Z,D0224,Science,1,R108,temperature,reading,19.4,OK,12
2026-04-10T10:08:55Z,D0355,Business,3,R319,humidity,reading,73.2,OK,62
2026-04-10T09:38:48Z,D0306,Science,3,R320,door,open,1,OK,55
2026-04-10T10:32:20Z,D0263,Science,3,R310,motion,presence,1,OK,60
2026-04-10T10:25:02Z,D0527,Arts,1,R111,air_quality,reading,1113.5,OK,45
2026-04-10T09:39:27Z,D0198,Engineering,4,R411,door,open,0,WARNING,94
2026-04-10T10:33:20Z,D0309,Science,1,R125,air_quality,reading,529.2,ERROR,47
2026-04-10T10:02:56Z,D0219,Science,4,R409,temperature,calibration,26.1,WARNING,83
2026-04-10T08:38:30Z,D0235,Science,1,R126,humidity,reading,50.7,OK,16
2026-04-10T08:30:52Z,D0340,Business,1,R109,temperature,reading,27.9,WARNING,71
2026-04-10T08:38:40Z,D0572,SportsCentre,2,R225,humidity,reading,48.3,OK,88
2026-04-10T09:56:15Z,D0462,Arts,3,R321,humidity,calibration,60.3,OK,93
2026-04-10T08:23:18Z,D0548,SportsCentre,1,R102,temperature,reading,27.4,OK,74
2026-04-10T08:31:08Z,D0600,SportsCentre,2,R230,energy,reading,11.15,OK,40
2026-04-10T09:33:36Z,D0109,Engineering,1,R118,temperature,reading,21.5,OK,56
2026-04-10T10:12:53Z,D0221,Science,4,R401,temperature,reading,23.9,OK,11
2026-04-10T09:18:20Z,D0547,SportsCentre,2,R215,temperature,reading,30.0,OK,76
2026-04-10T09:34:12Z,D0148,Engineering,3,R312,motion,presence,1,OK,92
2026-04-10T08:23:36Z,D0230,Science,2,R210,temperature,reading,19.5,OK,13
2026-04-10T09:58:15Z,D0006,Library,2,R208,temperature,reading,36.6,OK,89
2026-04-10T09:50:36Z,D0228,Science,4,R423,temperature,reading,20.0,OK,8
2026-04-10T09:27:05Z,D0227,Science,1,R119,temperature,reading,28.6,WARNING,8
2026-04-10T10:38:40Z,D0227,Science,1,R119,temperature,reading,21.6,OK,12
2026-04-10T09:27:27Z,D0069,Library,1,R103,energy,usage,5.95,OK,25
2026-04-10T09:51:32Z,D0339,Business,3,R329,temperature,reading,19.3,OK,36
2026-04-10T08:39:55Z,D0635,SportsCentre,2,R204,air_quality,reading,629.1,OK,67
2026-04-10T09:36:00Z,D0313,Science,3,R314,air_quality,calibration,831.8,OK,70
2026-04-10T09:44:13Z,D0315,Science,2,R211,air_quality,reading,559.2,OK,75
2026-04-10T10:08:32Z,D0227,Science,1,R119,temperature,reading,26.5,OK,9
2026-04-10T10:24:54Z,D0340,Business,1,R109,temperature,reading,24.1,OK,77
2026-04-10T09:04:32Z,D0112,Engineering,2,R212,temperature,reading,28.7,OK,63
2026-04-10T10:41:40Z,D0144,Engineering,4,R412,humidity,reading,62.7,OK,59
2026-04-10T08:24:18Z,D0106,Library,2,R222,air_quality,reading,1040.7,OK,68
2026-04-10T10:01:45Z,D0593,SportsCentre,1,R127,motion,reading,1,OK,84
2026-04-10T10:42:40Z,D0557,SportsCentre,2,R217,temperature,reading,22.6,OK,90
2026-04-10T09:37:48Z,D0229,Science,3,R306,temperature,reading,23.0,OK,7
2026-04-10T08:24:30Z,D0515,Arts,1,R125,door,access,0,OK,59
2026-04-10T10:35:29Z,D0308,Science,1,R125,air_quality,reading,831.4,OK,53
2026-04-10T08:57:24Z,D0580,SportsCentre,1,R114,motion,reading,0,OK,74
2026-04-10T10:27:54Z,D0225,Science,1,R120,temperature,reading,20.9,WARNING,8
2026-04-10T09:14:06Z,D0307,Science,1,R103,air_quality,reading,679.9,OK,54
2026-04-10T10:20:15Z,D0227,Science,1,R119,temperature,reading,19.3,WARNING,19
2026-04-10T09:30:56Z,D0534,Arts,1,R117,air_quality,calibration,812.7,OK,44
2026-04-10T10:04:15Z,D0179,Engineering,2,R205,energy,usage,7.91,OK,27
2026-04-10T08:41:30Z,D0008,Library,4,R408,temperature,reading,34.4,OK,82
2026-04-10T09:56:26Z,D0101,Library,2,R219,air_quality,calibration,355.6,OK,29
2026-04-10T08:58:20Z,D0106,Library,2,R222,air_quality,reading,787.4,ERROR,62
2026-04-10T09:06:48Z,D0154,Engineering,4,R420,motion,presence,0,OK,84
2026-04-10T09:23:40Z,D0314,Science,3,R322,air_quality,calibration,446.3,OK,36
2026-04-10T10:30:54Z,D0314,Science,3,R322,air_quality,reading,900.2,OK,37
2026-04-10T08:25:12Z,D0421,Business,1,R110,air_quality,calibration,853.5,WARNING,83
2026-04-10T10:39:55Z,D0138,Engineering,2,R229,humidity,reading,32.5,OK,69
2026-04-10T09:07:28Z,D0265,Science,3,R304,motion,presence,0,OK,93
2026-04-10T09:41:24Z,D0102,Library,1,R114,air_quality,calibration,1193.9,ERROR,84
2026-04-10T09:24:40Z,D0175,Engineering,2,R201,energy,reading,9.58,OK,35
2026-04-10T09:07:52Z,D0003,Library,1,R122,temperature,reading,36.3,OK,95
2026-04-10T10:24:30Z,D0232,Science,4,R413,temperature,reading,22.7,OK,14
2026-04-10T08:51:06Z,D0136,Engineering,5,R524,humidity,calibration,67.2,OK,36
2026-04-10T08:51:12Z,D0621,SportsCentre,2,R226,door,access,0,OK,27
2026-04-10T10:51:00Z,D0101,Library,2,R219,air_quality,reading,759.9,OK,30
2026-04-10T10:51:20Z,D0134,Engineering,3,R307,humidity,calibration,53.5,ERROR,61
2026-04-10T10:43:05Z,D0045,Library,1,R122,motion,reading,1,OK,91
2026-04-10T08:51:36Z,D0359,Business,2,R228,humidity,calibration,64.5,OK,42
2026-04-10T08:43:05Z,D0234,Science,1,R123,temperature,calibration,21.2,OK,9
2026-04-10T08:25:54Z,D0006,Library,2,R208,temperature,reading,33.6,OK,90
2026-04-10T09:52:27Z,D0311,Science,3,R306,air_quality,reading,712.2,OK,78
2026-04-10T09:35:20Z,D0600,SportsCentre,2,R230,energy,reading,6.86,OK,33
2026-04-10T09:35:31Z,D0627,SportsCentre,1,R103,door,open,1,OK,85
2026-04-10T10:54:00Z,D0566,SportsCentre,1,R120,humidity,calibration,41.4,OK,34
2026-04-10T10:02:02Z,D0315,Science,2,R211,air_quality,calibration,467.4,OK,81
2026-04-10T08:52:24Z,D0107,Library,4,R411,air_quality,error,,ERROR,37
2026-04-10T10:11:15Z,D0521,Arts,1,R113,door,access,0,OK,34
2026-04-10T10:11:30Z,D0165,Engineering,2,R220,energy,reading,9.91,ERROR,65
2026-04-10T10:20:32Z,D0615,SportsCentre,2,R208,door,open,1,WARNING,71
2026-04-10T08:35:12Z,D0082,Library,4,R405,door,close,1,OK,82
2026-04-10T08:35:16Z,D0306,Science,3,R320,door,access,1,OK,61
2026-04-10T08:26:30Z,D0450,Arts,3,R304,temperature,reading,20.4,OK,28
2026-04-10T10:48:09Z,D0305,Science,1,R129,door,access,0,OK,80
2026-04-10T08:35:28Z,D0313,Science,3,R314,air_quality,reading,1179.3,OK,64
2026-04-10T09:37:43Z,D0089,Library,4,R407,door,access,1,OK,80
2026-04-10T09:20:06Z,D0416,Business,2,R201,air_quality,error,,ERROR,66
2026-04-10T10:58:20Z,D0292,Science,3,R302,door,close,0,OK,55
2026-04-10T09:20:24Z,D0621,SportsCentre,2,R226,door,access,0,OK,32
2026-04-10T09:11:36Z,D0268,Science,3,R304,motion,presence,0,OK,47
2026-04-10T09:47:36Z,D0516,Arts,2,R211,door,access,1,OK,37
2026-04-10T10:59:40Z,D0110,Engineering,5,R509,temperature,reading,26.7,OK,46
2026-04-10T10:42:00Z,D0387,Business,2,R204,energy,reading,11.54,OK,59
2026-04-10T10:33:17Z,D0470,Arts,2,R211,motion,reading,0,OK,84
2026-04-10T08:45:10Z,D0265,Science,3,R304,motion,reading,0,OK,91
2026-04-10T09:57:39Z,D0307,Science,1,R103,air_quality,calibration,805.3,OK,52
2026-04-10T09:39:44Z,D0310,Science,4,R417,air_quality,reading,922.6,OK,76
2026-04-10T09:58:05Z,D0003,Library,1,R122,temperature,reading,34.4,OK,87
2026-04-10T09:40:06Z,D0108,Library,1,R115,air_quality,calibration,1140.7,OK,31
2026-04-10T10:44:06Z,D0195,Engineering,1,R105,door,access,0,OK,47
2026-04-10T09:40:28Z,D0106,Library,2,R222,air_quality,reading,1060.9,ERROR,58
2026-04-10T08:54:54Z,D0315,Science,2,R211,air_quality,calibration,1162.4,OK,70
2026-04-10T08:27:30Z,D0505,Arts,2,R215,door,open,1,OK,83
2026-04-10T09:59:23Z,D0381,Business,2,R229,energy,usage,10.45,OK,60
2026-04-10T09:13:36Z,D0503,Arts,1,R105,energy,reading,4.89,OK,49
2026-04-10T09:04:31Z,D0301,Science,4,R404,door,close,1,OK,76
2026-04-10T11:04:40Z,D0235,Science,1,R126,humidity,calibration,68.7,OK,5
2026-04-10T09:14:00Z,D0312,Science,4,R403,air_quality,calibration,790.5,OK,84
2026-04-10T08:27:48Z,D0324,Science,1,R107,air_quality,reading,843.9,OK,51
2026-04-10T10:09:58Z,D0334,Business,3,R323,temperature,reading,24.9,OK,60
2026-04-10T09:42:18Z,D0243,Science,4,R415,humidity,reading,46.5,OK,79
2026-04-10T10:29:04Z,D0511,Arts,3,R322,door,close,1,OK,59
2026-04-10T10:20:00Z,D0007,Library,1,R118,temperature,reading,26.6,OK,46
2026-04-10T08:56:06Z,D0006,Library,2,R208,temperature,reading,28.7,OK,92
2026-04-10T09:05:34Z,D0201,Engineering,4,R429,air_quality,reading,752.0,OK,31
2026-04-10T09:15:04Z,D0010,Library,2,R223,temperature,reading,21.8,OK,77
2026-04-10T08:37:36Z,D0576,SportsCentre,1,R122,humidity,reading,32.7,WARNING,66
2026-04-10T09:43:35Z,D0006,Library,2,R208,temperature,reading,34.3,OK,88
2026-04-10T10:12:04Z,D0370,Business,1,R102,motion,reading,1,OK,66
2026-04-10T10:31:12Z,D0021,Library,3,R303,humidity,reading,56.0,OK,47
2026-04-10T11:09:20Z,D0303,Science,3,R317,door,close,1,OK,88
2026-04-10T11:00:11Z,D0333,Business,2,R230,temperature,calibration,29.1,OK,61
2026-04-10T09:54:00Z,D0391,Business,2,R201,energy,reading,10.45,OK,30
2026-04-10T10:03:43Z,D0308,Science,1,R125,air_quality,calibration,694.1,OK,57
2026-04-10T08:47:40Z,D0231,Science,1,R130,temperature,reading,21.9,WARNING,6
2026-04-10T09:54:36Z,D0306,Science,3,R320,door,access,1,OK,60
2026-04-10T10:42:38Z,D0278,Science,1,R127,energy,reading,9.03,OK,37
2026-04-10T10:42:55Z,D0534,Arts,1,R117,air_quality,reading,456.3,OK,37
2026-04-10T09:45:36Z,D0241,Science,2,R214,humidity,reading,39.5,OK,50
2026-04-10T08:57:42Z,D0407,Business,1,R115,door,close,0,WARNING,27
2026-04-10T10:24:30Z,D0027,Library,2,R206,humidity,reading,34.7,OK,84
2026-04-10T09:07:33Z,D0633,SportsCentre,1,R110,air_quality,reading,613.0,OK,63
2026-04-10T09:56:00Z,D0254,Science,4,R418,motion,reading,0,OK,54
2026-04-10T08:38:44Z,D0030,Library,2,R227,humidity,reading,68.9,OK,31
2026-04-10T11:14:00Z,D0479,Arts,3,R318,motion,reading,0,OK,63
2026-04-10T10:45:11Z,D0606,SportsCentre,1,R127,energy,usage,5.33,OK,46
2026-04-10T11:14:40Z,D0308,Science,1,R125,air_quality,reading,808.7,OK,55
2026-04-10T08:48:45Z,D0312,Science,4,R403,air_quality,reading,570.8,OK,84
2026-04-10T08:29:18Z,D0311,Science,3,R306,air_quality,reading,642.3,OK,72
2026-04-10T11:15:40Z,D0481,Arts,2,R228,motion,reading,1,OK,71
2026-04-10T08:29:24Z,D0307,Science,1,R103,air_quality,reading,857.5,OK,58
2026-04-10T08:29:27Z,D0303,Science,3,R317,door,close,1,OK,94
2026-04-10T09:38:20Z,D0405,Business,1,R109,door,access,1,OK,80
2026-04-10T10:27:45Z,D0001,Library,1,R101,temperature,calibration,24.5,OK,55
2026-04-10T09:48:32Z,D0307,Science,1,R103,air_quality,calibration,1037.5,OK,50
2026-04-10T09:28:57Z,D0423,Business,3,R305,air_quality,reading,596.2,WARNING,79
2026-04-10T10:48:18Z,D0305,Science,1,R129,door,access,1,OK,81
2026-04-10T10:08:55Z,D0193,Engineering,3,R308,door,access,0,OK,51
2026-04-10T08:59:36Z,D0191,Engineering,5,R516,door,access,1,OK,51
2026-04-10T08:29:51Z,D0307,Science,1,R103,air_quality,reading,769.5,WARNING,49
2026-04-10T10:39:28Z,D0351,Business,2,R202,humidity,calibration,74.9,OK,61
2026-04-10T08:39:56Z,D0475,Arts,1,R103,motion,reading,0,WARNING,32
2026-04-10T10:30:00Z,D0273,Science,2,R221,energy,reading,2.47,OK,80
2026-04-10T09:50:11Z,D0004,Library,1,R119,temperature,reading,36.7,OK,84
2026-04-10T10:30:30Z,D0255,Science,4,R421,motion,reading,0,OK,91
2026-04-10T10:50:51Z,D0204,Engineering,4,R428,air_quality,calibration,916.1,OK,81
2026-04-10T11:01:12Z,D0214,Engineering,1,R121,air_quality,reading,1145.8,OK,77
2026-04-10T08:40:20Z,D0163,Engineering,3,R318,energy,usage,1.64,OK,44
2026-04-10T10:01:12Z,D0493,Arts,3,R325,energy,reading,10.39,OK,59
2026-04-10T09:00:42Z,D0224,Science,1,R108,temperature,reading,18.2,OK,8
2026-04-10T09:51:28Z,D0301,Science,4,R404,door,open,0,WARNING,85
2026-04-10T11:02:42Z,D0044,Library,3,R318,motion,reading,0,OK,29
2026-04-10T09:21:20Z,D0255,Science,4,R421,motion,presence,1,WARNING,86
2026-04-10T08:40:44Z,D0226,Science,2,R205,temperature,reading,26.8,OK,5
2026-04-10T09:01:12Z,D0313,Science,3,R314,air_quality,reading,1184.4,OK,61
2026-04-10T10:23:02Z,D0310,Science,4,R417,air_quality,calibration,514.0,OK,85
2026-04-10T10:33:30Z,D0313,Science,3,R314,air_quality,reading,1113.9,OK,64
2026-04-10T10:54:15Z,D0497,Arts,1,R105,energy,usage,5.98,OK,28
2026-04-10T09:22:08Z,D0581,SportsCentre,1,R115,motion,presence,1,OK,61
